-33.933,121.85,47.335,19,35.9263,228.2314,0.3414,0.3297,4.8031,0.557,1025.9326
-33.933,121.85,48.342,18.9474,35.9266,228.4567,0.3534,0.4897,4.7975,0.127,1025.9501
-33.93,121.85,2.014,17.5368,35.6208,235.01,0.3257,0.371,4.6153,0.275,1025.8719
-33.93,121.85,3.021,17.5464,35.624,234.9639,0.3293,0.3989,4.6167,0.625,1025.8768
-33.93,121.85,4.028,17.5504,35.6243,234.9417,0.3348,0.4201,4.6172,0.76,1025.8793
-33.93,121.85,5.035,17.5505,35.6253,234.9364,0.339,0.4607,4.6174,0.828,1025.8834
-33.93,121.85,6.042,17.5504,35.6255,234.9377,0.345,0.474,4.6174,0.927,1025.8884
-33.93,121.85,7.049,17.553,35.6257,234.93,0.3508,0.4876,4.6178,0.923,1025.8936
-33.93,121.85,8.057,17.5555,35.6259,234.9176,0.3535,0.5154,4.6181,1.004,1025.8973
-33.93,121.85,9.063,17.5564,35.6257,234.9113,0.3567,0.499,4.6182,1.091,1025.9005
-33.93,121.85,10.07,17.5567,35.6252,234.9104,0.3606,0.4533,4.6182,0.842,1025.9044
-33.93,121.85,11.077,17.5575,35.6256,234.9066,0.3621,0.4532,4.6184,0.7,1025.9091
-33.93,121.85,12.084,17.5589,35.6259,234.9015,0.3642,0.5427,4.6186,0.842,1025.9138
-33.93,121.85,13.092,17.5615,35.6259,234.8919,0.3657,0.5706,4.6189,1.01,1025.9183
-33.93,121.85,14.099,17.563,35.6256,234.8827,0.3675,0.5814,4.6191,1.016,1025.9211
-33.93,121.85,15.106,17.5628,35.6253,234.8822,0.3731,0.7049,4.6191,0.82,1025.9248
-33.93,121.85,16.113,17.5631,35.6258,234.8812,0.3734,0.5777,4.6192,0.79,1025.9299
-33.93,121.85,17.12,17.5638,35.6261,234.8783,0.3727,0.4962,4.6194,0.959,1025.9344
-33.93,121.85,18.127,17.5644,35.6261,234.8753,0.3719,0.4722,4.6195,1.075,1025.9387
-33.93,121.85,19.134,17.5647,35.6259,234.8737,0.3729,0.4596,4.6195,1.023,1025.9427
-33.93,121.85,20.141,17.5646,35.6259,234.8736,0.3765,0.4495,4.6196,0.934,1025.947
-33.93,121.85,21.148,17.5646,35.6258,234.8742,0.3748,0.4296,4.6196,0.864,1025.9515
-33.93,121.85,22.156,17.5647,35.6261,234.8731,0.3712,0.4029,4.6197,0.848,1025.9561
-33.93,121.85,23.163,17.5642,35.6263,234.8738,0.3709,0.4121,4.6197,0.939,1025.9604
-33.93,121.85,24.17,17.5631,35.6265,234.8775,0.373,0.4357,4.6197,1.005,1025.965
-33.93,121.85,25.177,17.5611,35.6268,234.8849,0.3732,0.4381,4.6195,0.983,1025.9698
-33.93,121.85,26.184,17.5589,35.627,234.8945,0.3741,0.445,4.6194,0.814,1025.9751
-33.93,121.85,27.191,17.5564,35.6272,234.9038,0.3792,0.4514,4.6192,0.817,1025.9799
-33.93,121.85,28.198,17.5539,35.6274,234.9151,0.3827,0.4559,4.619,0.976,1025.9852
-33.93,121.85,29.206,17.5522,35.6275,234.9242,0.3915,0.4431,4.6189,0.911,1025.9906
-33.93,121.85,30.213,17.5508,35.6276,234.9296,0.3776,0.4453,4.6188,0.812,1025.9954
-33.93,121.85,31.22,17.5495,35.6277,234.9355,0.374,0.479,4.6187,0.962,1026.0002
-33.93,121.85,32.227,17.5486,35.6279,234.9403,0.3759,0.4827,4.6187,0.909,1026.0054
-33.93,121.85,33.234,17.5477,35.628,234.9434,0.3743,0.4836,4.6187,0.872,1026.01
-33.93,121.85,34.241,17.546,35.6282,234.9497,0.3722,0.4489,4.6186,0.758,1026.0146
-33.93,121.85,35.249,17.5429,35.6285,234.961,0.3702,0.4352,4.6183,0.719,1026.0195
-33.93,121.85,36.256,17.5408,35.6288,234.9714,0.3713,0.4521,4.6182,0.951,1026.0251
-33.93,121.85,37.263,17.5396,35.6292,234.9767,0.3734,0.4563,4.6182,1.074,1026.0303
-33.93,121.85,38.27,17.5362,35.6299,234.986,0.3744,0.4585,4.618,1.061,1026.0348
-33.93,121.85,39.277,17.5316,35.6306,235.006,0.3731,0.4714,4.6176,0.965,1026.0413
-33.93,121.85,40.284,17.528,35.6314,235.0231,0.371,0.4685,4.6174,0.672,1026.0477
-33.93,121.85,41.292,17.523,35.6317,235.0412,0.3692,0.4686,4.6169,0.654,1026.0526
-33.93,121.85,42.299,17.5189,35.6321,235.06,0.369,0.5292,4.6166,0.904,1026.0587
-33.93,121.85,43.306,17.5153,35.6326,235.0759,0.375,0.5752,4.6164,0.853,1026.0646
-33.93,121.85,44.314,17.5083,35.6325,235.1015,0.3823,0.5957,4.6157,0.695,1026.0691
-33.93,121.85,45.321,17.501,35.6323,235.1364,0.3709,0.6313,4.615,0.799,1026.0758
-33.93,121.85,46.328,17.4954,35.6345,235.1658,0.3633,0.5424,4.6147,0.012,1026.0858
-33.93,121.85,47.335,17.4916,35.6327,235.1851,0.3807,0.5641,4.6141,0.239,1026.0894
-33.93,121.85,1.007,15.9466,35.5044,242.4251,0.1336,0.7185,4.4416,-0.189,1026.1537
-33.93,121.85,2.014,15.9615,35.5004,242.3575,0.1293,0.6169,4.4427,0.211,1026.1504
-33.93,121.85,3.021,15.9553,35.5021,242.3789,0.1332,0.6739,4.4423,0.538,1026.1562
-33.93,121.85,4.028,15.9497,35.5022,242.4027,0.1348,0.7006,4.4418,0.674,1026.1614
-33.93,121.85,5.035,15.9434,35.5021,242.4314,0.1339,0.7058,4.4412,0.799,1026.1667
-33.93,121.85,6.042,15.9374,35.5021,242.4611,0.1342,0.7242,4.4406,0.789,1026.173
-33.93,121.85,7.049,15.9329,35.5019,242.4833,0.1376,0.721,4.4402,0.831,1026.1787
-33.93,121.85,8.056,15.9294,35.5023,242.4994,0.1407,0.7616,4.44,0.928,1026.1844
-33.93,121.85,9.063,15.925,35.5026,242.5185,0.1429,0.8035,4.4396,0.927,1026.1898
-33.93,121.85,10.07,15.9213,35.5027,242.5376,0.1467,0.8917,4.4393,0.878,1026.1957
-33.93,121.85,11.077,15.9188,35.5028,242.5506,0.1498,0.8853,4.4391,0.864,1026.2012
-33.93,121.85,12.085,15.9169,35.5028,242.56,0.1546,0.7668,4.4389,0.899,1026.2062
-33.93,121.85,13.092,15.9156,35.5029,242.5668,0.1621,0.7168,4.4389,0.937,1026.2112
-33.93,121.85,14.099,15.9142,35.5029,242.5731,0.1691,0.6843,4.4388,0.933,1026.2159
-33.93,121.85,15.106,15.9125,35.5031,242.5801,0.1776,0.669,4.4387,0.909,1026.2208
-33.93,121.85,16.113,15.91,35.5033,242.5902,0.1892,0.6769,4.4385,0.868,1026.2257
-33.93,121.85,17.12,15.907,35.5034,242.6041,0.198,0.693,4.4382,0.827,1026.231
-33.93,121.85,18.127,15.9053,35.5039,242.6136,0.209,0.682,4.4382,0.775,1026.2367
-33.93,121.85,19.134,15.9033,35.5041,242.6212,0.2233,0.6491,4.438,0.651,1026.2415
-33.93,121.85,20.141,15.9002,35.5034,242.636,0.2316,0.6519,4.4377,0.715,1026.2457
-33.93,121.85,21.148,15.8983,35.5031,242.6468,0.242,0.6909,4.4375,0.864,1026.2509
-33.93,121.85,22.156,15.8972,35.5029,242.6531,0.2522,0.7333,4.4374,0.932,1026.2557
-33.93,121.85,23.163,15.8966,35.503,242.6565,0.259,0.7545,4.4374,0.935,1026.2606
-33.93,121.85,24.17,15.897,35.5033,242.6553,0.2642,0.6873,4.4375,0.763,1026.2654
-33.93,121.85,25.177,15.8968,35.503,242.6559,0.2692,0.6544,4.4375,0.581,1026.2695
-33.93,121.85,26.184,15.8958,35.5031,242.6597,0.2698,0.6716,4.4375,0.656,1026.274
-33.93,121.85,27.191,15.8956,35.5036,242.6606,0.2755,0.6917,4.4376,0.628,1026.2792
-33.93,121.85,28.198,15.8952,35.5032,242.6629,0.2715,0.6974,4.4375,0.602,1026.2834
-33.93,121.85,29.205,15.8954,35.5031,242.6629,0.2666,0.6344,4.4376,0.677,1026.2878
-33.93,121.85,30.213,15.8963,35.5031,242.6595,0.2694,0.6069,4.4377,0.605,1026.2924
-33.93,121.85,31.22,15.8973,35.5032,242.6533,0.2718,0.6206,4.4379,0.284,1026.2961
-33.93,121.85,32.227,15.8956,35.5028,242.6601,0.2688,0.6591,4.4377,0.554,1026.3003
-33.93,121.85,33.234,15.894,35.503,242.667,0.2706,0.6808,4.4376,0.844,1026.3051
-33.93,121.85,34.241,15.8922,35.5032,242.676,0.2741,0.653,4.4375,0.801,1026.3105
-33.93,121.85,35.249,15.8927,35.5027,242.6769,0.2638,0.5647,4.4375,0.246,1026.3151
-33.93,121.85,36.256,15.8912,35.5028,242.6804,0.2655,0.5955,4.4374,0.618,1026.3188
-33.93,121.85,37.263,15.8897,35.5029,242.688,0.2684,0.6234,4.4373,0.894,1026.324
-33.93,121.85,38.27,15.8891,35.503,242.6916,0.2693,0.6797,4.4373,0.987,1026.329
-33.93,121.85,39.277,15.8889,35.503,242.6932,0.2679,0.6949,4.4374,1.007,1026.3336
-33.93,121.85,40.285,15.8886,35.503,242.6943,0.2674,0.6808,4.4374,1.034,1026.3381
-33.93,121.85,41.292,15.8882,35.5031,242.6956,0.2696,0.6775,4.4374,1.03,1026.3427
-33.93,121.85,42.299,15.8881,35.5033,242.6962,0.2693,0.6521,4.4375,0.974,1026.3474
-33.93,121.85,43.306,15.888,35.5034,242.6967,0.2704,0.6308,4.4375,0.884,1026.3521
-33.93,121.85,44.313,15.8875,35.5036,242.6979,0.2691,0.6187,4.4375,0.782,1026.3564
-33.93,121.85,45.321,15.8863,35.5038,242.7022,0.2713,0.6612,4.4375,0.69,1026.3611
-33.93,121.85,46.328,15.8845,35.5036,242.7113,0.2725,0.6839,4.4373,0.648,1026.3658
-33.93,121.85,47.335,15.8847,35.504,242.711,0.2699,0.6504,4.4374,0.326,1026.371
-33.93,121.85,48.342,15.8836,35.5021,242.7189,0.2728,0.6941,4.4371,0.034,1026.3738
-33.93,121.85,1.007,19.1879,35.7434,227.7406,0.0709,0.1341,4.7986,-0.034,1025.5457
-33.93,121.85,2.014,19.1899,35.7443,227.7302,0.0742,0.151,4.7989,0.336,1025.55
-33.93,121.85,3.021,19.1866,35.7446,227.7396,0.0732,0.1459,4.7987,0.403,1025.5544
-33.93,121.85,4.028,19.1811,35.7445,227.7597,0.075,0.147,4.7981,0.725,1025.5592
-33.93,121.85,5.035,19.1774,35.7446,227.7783,0.0811,0.1436,4.7978,0.902,1025.5656
-33.93,121.85,6.042,19.1747,35.7451,227.7886,0.0845,0.1457,4.7976,0.885,1025.5712
-33.93,121.85,7.049,19.1707,35.7452,227.8041,0.0839,0.143,4.7973,0.835,1025.5764
-33.93,121.85,8.056,19.1686,35.7455,227.8158,0.0874,0.1397,4.7971,0.72,1025.5826
-33.93,121.85,9.063,19.1676,35.7452,227.8213,0.0898,0.1374,4.797,0.433,1025.5873
-33.93,121.85,10.07,19.167,35.7455,227.8236,0.0927,0.1579,4.7971,0.485,1025.5922
-33.93,121.85,11.077,19.1669,35.7462,227.823,0.0948,0.1592,4.7972,0.706,1025.597
-33.93,121.85,12.085,19.1656,35.7463,227.8264,0.0968,0.1472,4.7971,0.69,1025.6014
-33.93,121.85,13.092,19.1632,35.7465,227.8344,0.0981,0.1457,4.7969,0.829,1025.606
-33.93,121.85,14.099,19.1585,35.7476,227.8488,0.1018,0.143,4.7966,0.916,1025.6113
-33.93,121.85,15.106,19.1453,35.748,227.8919,0.1112,0.1342,4.7954,0.769,1025.6158
-33.93,121.85,16.113,19.1285,35.7469,227.9641,0.1153,0.1279,4.7935,0.788,1025.6238
-33.93,121.85,17.12,19.117,35.7487,228.0183,0.1199,0.1332,4.7926,0.735,1025.6356
-33.93,121.85,18.127,19.1035,35.7496,228.0708,0.1255,0.1503,4.7914,0.276,1025.6434
-33.93,121.85,19.134,19.0717,35.7425,228.1972,0.129,0.156,4.7873,0.536,1025.645
-33.93,121.85,20.141,19.048,35.7379,228.2995,0.1313,0.1601,4.7844,0.826,1025.6509
-33.93,121.85,21.148,19.0276,35.7342,228.396,0.1336,0.1616,4.7819,0.971,1025.6594
-33.93,121.85,22.156,19.0139,35.7328,228.4669,0.1393,0.1696,4.7803,0.951,1025.6699
-33.93,121.85,23.163,19.0046,35.7315,228.5132,0.1464,0.1785,4.7793,0.829,1025.6774
-33.93,121.85,24.17,18.9954,35.7298,228.5523,0.1471,0.1632,4.7782,0.805,1025.6823
-33.93,121.85,25.177,18.9834,35.7278,228.6011,0.1477,0.148,4.7767,0.875,1025.6868
-33.93,121.85,26.184,18.9739,35.7275,228.651,0.1506,0.1442,4.7758,0.77,1025.6967
-33.93,121.85,27.191,18.9648,35.7273,228.6846,0.1518,0.1476,4.7749,0.489,1025.7017
-33.93,121.85,28.198,18.9484,35.7254,228.7455,0.1576,0.1684,4.773,0.738,1025.7052
-33.93,121.85,29.205,18.9335,35.7231,228.812,0.163,0.1755,4.7712,0.971,1025.712
-33.93,121.85,30.213,18.9227,35.722,228.8646,0.1662,0.1679,4.77,1.078,1025.72
-33.93,121.85,31.22,18.9142,35.7208,228.9062,0.1663,0.1622,4.7691,1.101,1025.7271
-33.93,121.85,32.227,18.9079,35.7199,228.9372,0.1667,0.1623,4.7684,1.091,1025.7334
-33.93,121.85,33.234,18.9049,35.7198,228.957,0.1704,0.1817,4.7681,0.934,1025.7407
